Codigo_Ciudad;Codigo_Distrito;Codigo_Barrio;Codigo_Seccion;Nombre_Ciudad;Nombre_Distrito;Nombre_Barrio;Codigo;X2022_persona;X2021_persona;X2020_persona;X2019_persona;X2018_persona;X2017_persona;X2016_persona;X2015_persona;X2022_hogar;X2021_hogar;X2020_hogar;X2019_hogar;X2018_hogar;X2017_hogar;X2016_hogar;X2015_hogar;X2022_consumo;X2021_consumo;X2020_consumo;X2019_consumo;X2018_consumo;X2017_consumo;X2016_consumo;X2015_consumo;X2022_bruta_persona;X2021_bruta_persona;X2020_bruta_persona;X2019_bruta_persona;X2018_bruta_persona;X2017_bruta_persona;X2016_bruta_persona;X2015_bruta_persona;X2022_bruta_hogar;X2021_bruta_hogar;X2020_bruta_hogar;X2019_bruta_hogar;X2018_bruta_hogar;X2017_bruta_hogar;X2016_bruta_hogar;X2015_bruta_hogar
46250;4;4;27;València;Distrito 04;Sant Pau;4625004027 València sección 04027;18822;17461;17029;16991;16548;15523;14448;14616;54252;49422;48351;49233;47493;44155;40477;39945;30218;27850;27443;27407;26677;24980;22951;23108;29050;25550;24850;24150;24150;22750;21350;20650;24671;22466;22249;22045;21252;19880;18306;18338
46250;4;4;28;València;Distrito 04;Sant Pau;4625004028 València sección 04028;19180;18836;19124;17414;17568;16676;16305;15723;53668;52473;51977;47454;48056;44956;44157;42036;30297;29592;30397;28057;27352;25787;25269;24000;26950;26950;26250;25550;24850;23450;22750;22050;25314;24297;24748;23011;22330;21220;20655;19965
46250;5;1;1;València;Distrito 05;Marxalenes;4625005001 València sección 05001;16337;15544;15230;14704;14407;13957;13735;13361;39028;36701;36531;36258;35095;33442;33134;32462;24149;22629;22217;21652;20799;20027;19651;19490;22050;19950;19250;19250;18550;17850;17850;17850;19962;18839;18287;17860;17312;16653;16448;16006
46250;5;1;2;València;Distrito 05;Marxalenes;4625005002 València sección 05002;11190;10679;10599;9594;9159;8973;8913;8519;28397;27093;26468;24940;23498;22893;23488;21945;16656;15900;15578;14332;13400;13166;12918;12398;15050;14350;13650;12950;12250;11900;10850;10850;13154;12404;12277;11035;10434;10205;10205;9678
46250;5;1;3;València;Distrito 05;Marxalenes;4625005003 València sección 05003;10580;10152;9864;9513;8830;8426;8408;7813;25424;24873;24365;24099;22172;21296;20276;19226;15224;14810;14209;13750;12885;12295;12207;11393;13650;12950;12250;12950;11200;10150;10150;9450;12017;11457;11239;10732;9955;9502;9428;8736
46250;5;1;4;València;Distrito 05;Marxalenes;4625005004 València sección 05004;12233;11709;11231;10921;10517;10062;9922;9480;31939;30427;28765;28785;27246;26315;25316;24503;18206;17317;16444;16142;15466;14824;14709;14034;17150;16450;15050;14350;13650;12950;12250;12250;14243;13549;13021;12597;12164;11618;11509;10972
46250;5;1;5;València;Distrito 05;Marxalenes;4625005005 València sección 05005;11469;11484;10751;10628;10123;9541;9148;9188;28807;27785;26228;25884;24932;23721;23014;22841;16679;16632;15695;15557;14734;13938;13430;13359;15750;15050;13650;13650;12950;12950;12250;12250;13346;13339;12363;12171;11587;10897;10454;10493
46250;5;1;6;València;Distrito 05;Marxalenes;4625005006 València sección 05006;13464;12869;12179;12426;11487;11093;11053;10703;31541;29664;27894;28695;26952;26041;26187;24875;19313;18510;17466;17646;16574;15893;15886;15247;17150;16450;15750;15750;14350;13650;13650;12950;15844;15130;14413;14520;13306;12799;12832;12294
46250;5;1;7;València;Distrito 05;Marxalenes;4625005007 València sección 05007;13880;12932;12594;12619;11857;11685;11369;11326;30645;28933;28619;28627;26758;26709;25593;25211;19887;18838;18146;18268;16802;16594;16166;15989;18550;17850;17150;17150;16450;15050;14350;14350;16624;15338;14817;14741;13940;13733;13440;13306
46250;5;1;8;València;Distrito 05;Marxalenes;4625005008 València sección 05008;14632;13905;14128;13285;12933;12529;12273;11847;35324;33852;35097;33646;32283;31040;30618;29774;21189;20235;20366;19497;18921;18312;17895;17323;18900;18550;17850;17850;17150;16450;15750;15050;17641;16650;16981;15956;15480;15044;14740;14194
46250;5;1;9;València;Distrito 05;Marxalenes;4625005009 València sección 05009;10783;9665;10020;9814;9090;8508;8041;7825;27497;25011;24642;24587;22506;21653;21084;19865;16023;14496;14724;14472;13351;12523;11951;11490;14350;13650;13650;12950;12250;11550;10850;10150;12285;11011;11366;11101;10270;9581;8990;8728
